Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,Dataset,Memlimit,MinIters,Nbits,Order,Preprocs,Nthreads,Query,Algorithm,__pyience_timestamp__
215.4,302.33,1000000,962065,96.21,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
8.52,131.43,1000000,781410,78.14,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
40.29,252.57,1000000,936562,93.66,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
25.26,255.28,1000000,924546,92.45,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1023.09,886.69,1000000,902816,90.28,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
83.51,848.59,1000000,905249,90.52,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
17823.41,8655.09,1000000,1003918,100.39,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
16696.44,7397.27,1000000,1003925,100.39,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
16704.81,7390.66,1000000,1003925,100.39,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
1076.17,981.51,1000000,902756,90.28,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
23651.85,4362.74,1000000,1000053,100.01,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
373.46,177.04,1000000,903261,90.33,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
9.0,184.16,1000000,914146,91.41,colmajor/uint8/custom_data/outliers_20.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
46.95,326.81,1000000,999246,99.92,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
47.86,329.87,1000000,998558,99.86,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1006.52,7343.87,1000000,1000034,100.0,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
426.83,8456.37,1000000,1000033,100.0,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
20175.93,8315.46,1000000,1003923,100.39,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
18821.4,7729.47,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
18860.81,1165.87,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
885.43,391.32,1000000,996954,99.7,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
14175.55,4179.01,1000000,1000051,100.01,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
2660.06,1061.1,1000000,1000005,100.0,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
54.94,3141.08,1000000,1000005,100.0,colmajor/uint8/custom_data/outliers_2.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
43.68,262.46,1000000,940562,94.06,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
34.76,282.85,1000000,951280,95.13,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1148.11,6456.07,1000000,1000034,100.0,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
