Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,Dataset,Memlimit,MinIters,Nbits,Order,Preprocs,Nthreads,Query,Algorithm,__pyience_timestamp__
10.55,265.35,302994792,154528756,51.0,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Zlib -9,2024-08-01T12_21_25
624.76,870.33,302994792,186791490,61.65,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Zstd -1,2024-08-01T12_21_25
30.34,550.83,302994792,150178931,49.56,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Zstd -9,2024-08-01T12_21_25
586.07,1710.45,302994792,235103692,77.59,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,LZ4,2024-08-01T12_21_25
453.09,622.07,302994792,225474119,74.42,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,LZO -1,2024-08-01T12_21_25
448.25,621.99,302994792,225474119,74.42,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,LZO -9,2024-08-01T12_21_25
1059.74,1044.5,302994792,191351747,63.15,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Huffman,2024-08-01T12_21_25
406.81,1067.59,302994792,227447014,75.07,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Snappy,2024-08-01T12_21_25
176.62,235.52,302994792,175483305,57.92,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Brotli -1,2024-08-01T12_21_25
5.64,286.5,302994792,146745110,48.43,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Brotli -9,2024-08-01T12_21_25
75.23,276.58,603847440,315351354,52.22,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Zlib -1,2024-08-01T12_21_25
10.42,267.57,603847440,304479930,50.42,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Zlib -9,2024-08-01T12_21_25
597.52,894.93,603847440,368539146,61.03,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Zstd -1,2024-08-01T12_21_25
29.9,545.71,603847440,296695350,49.13,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Zstd -9,2024-08-01T12_21_25
581.76,1770.79,603847440,460396092,76.24,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,LZ4,2024-08-01T12_21_25
449.69,624.91,603847440,441731949,73.15,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,LZO -1,2024-08-01T12_21_25
451.1,628.75,603847440,441731949,73.15,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,LZO -9,2024-08-01T12_21_25
1062.82,1060.98,603847440,379011498,62.77,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Huffman,2024-08-01T12_21_25
398.3,1045.85,603847440,445525994,73.78,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Snappy,2024-08-01T12_21_25
179.34,236.08,603847440,345793441,57.27,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Brotli -1,2024-08-01T12_21_25
5.71,290.22,603847440,289758803,47.99,colmajor/float32/uci_gas/uci_gas.dat,uci_gas,-1,1,32,f,Delta,0,0,Brotli -9,2024-08-01T12_21_25
650.75,0.0,75213072,75213072,100.0,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Memcpy,2024-08-01T13_10_29
100.75,0.0,75213072,23135694,30.76,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zlib -1,2024-08-01T13_10_29
2.37,0.0,75213072,18425150,24.5,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zlib -9,2024-08-01T13_10_29
257.8,0.0,75213072,20154420,26.8,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zstd -1,2024-08-01T13_10_29
30.31,0.0,75213072,18812215,25.01,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zstd -9,2024-08-01T13_10_29
324.14,0.0,75213072,36937444,49.11,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZ4,2024-08-01T13_10_29
339.79,0.0,75213072,34117846,45.36,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZO -1,2024-08-01T13_10_29
338.25,0.0,75213072,34117846,45.36,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZO -9,2024-08-01T13_10_29
437.7,0.0,75213072,23876192,31.74,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Huffman,2024-08-01T13_10_29
286.94,0.0,75213072,33310039,44.29,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Snappy,2024-08-01T13_10_29
184.94,0.0,75213072,21440452,28.51,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Brotli -1,2024-08-01T13_10_29
6.43,0.0,75213072,17839021,23.72,colmajor/uint8/uci_gas/ethylene_methane.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Brotli -9,2024-08-01T13_10_29
132.12,0.0,75748698,14700423,19.41,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zlib -1,2024-08-01T13_10_29
